ds,yhat,yhat_lower,yhat_upper
2014-01-01,77.85374485333023,-0.5767880803354857,163.59535618340988
2014-01-02,57.252328788055266,-31.46787752958398,140.0134105979984
2014-01-03,64.21784191164323,-21.818538334814747,146.123711114345
2014-01-04,112.15462067569322,36.267766062513594,197.59675687637124
2014-01-05,65.96315964942427,-17.553826779302792,154.61536737190897
2014-01-06,33.91189003257984,-53.72493634453348,115.10285490909038
2014-01-07,27.712515898447652,-55.96674372293037,114.76536297062502
2014-01-08,48.25419860152299,-34.76219887521728,136.45105032921597
2014-01-09,41.41228045697982,-46.82909610950564,122.49384874925575
2014-01-10,62.79372276896561,-24.95935631684697,151.82150543585766
2014-01-11,120.37483521047982,41.71617321121223,208.00587227981566
2014-01-12,79.50442125722694,-2.8996781335313124,165.35226040625443
2014-01-13,53.313924833893296,-33.95559918349441,136.8884465166227
2014-01-14,54.14432832817259,-32.23311107909706,140.43168859326005
2014-01-15,82.10506116373409,3.6164401383275586,174.04950644449903
2014-01-16,69.64191080391576,-12.111184911878935,158.5660648238961
2014-01-17,87.28268538468545,6.552506450945974,168.58541697650094
2014-01-18,142.33268923369394,62.86860037363572,224.5755538791477
2014-01-19,103.72718354995814,21.518246635588845,182.205802351239
2014-01-20,80.61559356512491,-3.811467668269911,165.92196987675757
2014-01-21,83.45312203161116,-2.951475824210377,170.8969885886961
2014-01-22,113.22549921398408,30.180039679493653,193.137306768564
2014-01-23,102.32803423828693,16.582248914910693,189.41563731538326
2014-01-24,118.2061197790625,31.01314955944774,199.8815222546101
2014-01-25,172.64401667947627,83.90582393940682,253.97962167191326
2014-01-26,132.09548433477602,45.96119340294427,216.3216183873684
2014-01-27,105.5118329256363,21.069479738538433,194.26601929268708
2014-01-28,104.22106472019581,23.257414216062354,185.5746900719047
2014-01-29,128.08700461372274,44.628033873584464,212.12444475468638
2014-01-30,109.57921517753647,22.106974572352353,191.01213321827265
2014-01-31,117.96740948896118,44.539204265422164,201.87534892770543
2014-02-01,164.03306840632595,83.87493011109386,248.08910897512544
2014-02-02,116.61177248241435,34.077504938689835,200.44249409983206
2014-02-03,84.1335066425669,7.610502138327471,168.10009696054865
2014-02-04,76.10979809603745,-3.2340204470604763,162.33831907465546
2014-02-05,95.34020908148698,12.790295706039611,170.9458358444104
2014-02-06,76.59329961564146,-5.105245927255247,163.41142593692678
2014-02-07,81.88950710982235,-0.2804750914512565,158.33703107508376
2014-02-08,127.33112002129496,39.774497296414665,212.11297151602292
2014-02-09,77.6580322771774,-8.973356848165254,171.35031533060615
2014-02-10,42.63718187713597,-46.1967163862481,123.78562220962226
2014-02-11,33.06096018156683,-45.3500555954654,116.39164879308423
2014-02-12,124.81126973873816,37.773707677975835,209.6295496050119
2014-02-13,104.80599457876721,22.047045948619868,185.70250658455348
2014-02-14,108.23710254402198,26.53975824711733,196.22448640334832
2014-02-15,152.784971607289,70.02898723046836,235.97103520122556
2014-02-16,103.46482233394568,17.911588086486088,185.45050256641193
2014-02-17,69.10575944647803,-6.9086297690730225,151.56512494493415
2014-02-18,61.25739667633121,-23.270464840528323,143.14304577867307
2014-02-19,80.80758088953127,-5.3681653388979775,164.3401073722619
2014-02-20,62.07178918211824,-19.554008248455727,140.67948054560088
2014-02-21,70.50447019750854,-15.829562200462904,156.87878536955827
2014-02-22,120.3726646873224,38.53830617943763,204.69942085246984
2014-02-23,76.63787990477005,-6.70364978595771,157.02390631380032
2014-02-24,48.32649853537988,-40.01151279471783,127.86847029557896
2014-02-25,46.41237838669588,-29.112073838993535,130.55108800167798
2014-02-26,70.96409544014688,-14.264927385444944,149.86817781273567
2014-02-27,57.41712493156294,-28.172863771295784,140.29016268536637
2014-02-28,70.73846031844056,-12.840845708254937,157.45433616651212
2014-03-01,125.38263323226741,39.02940231452643,206.2802512829499
2014-03-02,86.2348152154666,2.562802379218678,168.7245556571117
2014-03-03,61.72639452564634,-23.86211211065009,148.73140824275782
2014-03-04,63.77142214532257,-16.54321029079606,147.70991988987336
2014-03-05,90.89595960386468,0.009455854858467167,171.21909192479237
2014-03-06,79.656383073478,-1.3965259779837376,158.89979700637906
2014-03-07,95.04212402450295,10.685199806990306,184.5992419404025
2014-03-08,150.53192096649013,66.5377681360646,240.02093673253748
2014-03-09,111.68804048360303,31.93490558261549,202.7170291581272
2014-03-10,86.79183550597523,4.234970071609631,173.899805103794
2014-03-11,87.49242498940626,10.558866027837928,176.71245378111067
2014-03-12,111.53264481884672,28.921807315717547,199.1304771810425
2014-03-13,87.19751296141527,-0.29475449625469347,170.34521809526413
2014-03-14,99.59548079684151,14.830527806201413,183.89586936529005
2014-03-15,154.07491674059352,72.0618025132818,247.9823313620719
2014-03-16,109.50083671693693,22.57737416701103,194.95452618111213
2014-03-17,81.55918744958255,-3.9249957031032694,168.3429304391933
2014-03-18,78.86121572825866,-2.979091272532759,169.97836156684698
2014-03-19,101.27764546764934,17.34381213069101,185.38903030794665
2014-03-20,84.31358777330593,-2.100765869852582,169.8727835930436
2014-03-21,93.69853702807887,8.018607739878199,173.35625181806023
2014-03-22,142.71679678432074,57.59663894622384,222.9403169736056
2014-03-23,97.51144406164698,20.011826678461514,186.27889766806172
2014-03-24,66.88475661392926,-17.414409122225834,143.98489598859837
2014-03-25,61.15321445831603,-28.767356137815714,140.28823506251175
2014-03-26,82.12588231697703,-1.5516461957495624,161.99204182977007
2014-03-27,63.701900182604376,-16.63870834178924,148.48609811561874
2014-03-28,71.54243044315322,-18.97151939824256,146.00745418069226
2014-03-29,120.88716740552235,37.7503170729021,202.8346039863642
2014-03-30,75.3028542953071,-7.277559372424073,159.19059143496054
2014-03-31,43.889502948642,-34.011269449395805,122.0721119694022
2014-04-01,38.56404404099765,-44.93281289982031,123.03353427420059
2014-04-02,59.34736448356315,-23.51482218238853,140.63256299942202
2014-04-03,41.631933996404264,-39.982385903804136,128.48790963802398
2014-04-04,50.686200446521084,-32.377921354854664,134.35280960065552
2014-04-05,100.43962438778235,15.185942220505936,182.8499006630405
2014-04-06,56.78942092384878,-22.075442712401653,140.3260335774386
2014-04-07,28.447842735051065,-56.746596152742235,111.575727371604
2014-04-08,25.893176482787137,-52.10233015418037,110.28984347301441
2014-04-09,50.910793240362274,-31.451324927340732,138.568742627157
2014-04-10,37.12099075430675,-42.95208403123314,119.38201173099056
2014-04-11,50.756049499913296,-29.6737033610344,126.2657677889371
2014-04-12,104.45855688510508,21.112360619254954,181.40025985415446
2014-04-13,64.12432258500411,-18.793729201421122,149.66025891065158
2014-04-14,37.81286142094905,-41.81486780174296,123.05882906984299
2014-04-15,35.62254110550069,-49.1680375120945,118.71709348993075
2014-04-16,63.152806622924366,-22.07648254874761,151.25019052383794
2014-04-17,51.279064685232406,-36.73944460697819,132.9910182189067
2014-04-18,65.82467023383636,-15.671865711959132,144.14929313428624
2014-04-19,121.07131698756596,34.907226611671,200.40454285626828
2014-04-20,81.81374438681614,5.0401590277504855,161.7049121250734
2014-04-21,55.434615737052134,-29.787875234641533,139.0136746788767
2014-04-22,55.24681600782044,-27.365166562110314,144.09526664580343
2014-04-23,81.09948876252142,1.702345207760349,170.08193284562628
2014-04-24,67.26094752543395,-17.81047885782252,151.80929280546923
2014-04-25,79.76136724343988,0.34884692055376193,167.00349654579264
2014-04-26,131.91570179439907,47.948336908942,213.16585636170407
2014-04-27,89.12816734920321,2.9345407923886446,167.19529558487181
2014-04-28,60.62395830536388,-24.13092703704822,139.54135394909002
2014-04-29,57.31737806077363,-28.418703577584733,139.67181348928494
2014-04-30,82.90623488368603,-2.088796828403413,165.88804958624067
2014-05-01,62.99715400656347,-21.728206370882884,154.4181074935392
2014-05-02,70.9799599929963,-9.085491691628903,152.51013110951143
2014-05-03,131.2349612712855,50.61288006957669,212.928242382794
2014-05-04,84.10047358521203,1.8087820504749335,171.6733598716173
2014-05-05,51.558514289509674,-27.17810198578084,132.7509085336349
2014-05-06,45.33216336518323,-38.21241348782354,128.84587901555804
2014-05-07,70.27834651802628,-18.90166694529491,151.22793725777362
2014-05-08,49.37867595804113,-33.246961577956036,138.1552736928064
2014-05-09,57.48000475148101,-28.497106415563614,136.68672534606682
2014-05-10,104.64719992541424,22.87544336954121,183.46262311183696
2014-05-11,57.56927589665641,-23.223277052493295,137.46421186198643
2014-05-12,26.61421375397827,-55.78412698197704,106.27928284800132
2014-05-13,20.45996826819873,-57.01563735282548,106.97089495555593
2014-05-14,42.8634726487741,-37.09607242982487,121.278941036248
2014-05-15,29.152797670902768,-57.94230825808442,115.61409383631293
2014-05-16,38.971825352149,-46.84003851212748,115.32633189545017
2014-05-17,87.67786549790742,1.9638534876266647,177.5385678578775
2014-05-18,42.46855616325932,-37.44332842886706,118.49183338836919
2014-05-19,14.212208950732673,-68.47342944652085,96.12286739809241
2014-05-20,13.319928110354574,-74.21142718376151,96.78520392337279
2014-05-21,32.46312540901755,-54.69623982831324,119.29560375616191
2014-05-22,22.634689598520737,-57.417698405117264,106.8428107137873
2014-05-23,35.81416207189075,-51.548848994572666,120.77106365535326
2014-05-24,89.66507575032387,3.900166857705979,172.34242020621443
2014-05-25,49.95428075240099,-34.09036154535847,138.29256740632025
2014-05-26,25.97864475794329,-62.78330562668434,106.10799325574698
2014-05-27,28.020726143973576,-55.714493950641774,115.00756929373244
2014-05-28,76.24563122461078,-7.6715850799881204,151.60628721337926
2014-05-29,72.91823732335155,-5.392093785263931,150.2026362975
2014-05-30,81.7095771196376,-6.267604715225454,165.15130411207463
2014-05-31,137.71303292921283,59.81019641483383,219.68592553102573
2014-06-01,99.2184480593213,8.747197418175555,179.13604549300658
2014-06-02,74.7706050055593,-8.852756349322076,157.33845573978675
2014-06-03,85.62630051013288,5.655262078924596,162.2858231292568
2014-06-04,110.44260825502617,26.849624184245773,189.80541327409514
2014-06-05,96.3434454575891,9.749423124310221,183.1576649408855
2014-06-06,109.44149041630598,21.66960006073428,186.4958082815016
2014-06-07,160.6234273731128,77.48627694237005,236.9353490249212
2014-06-08,117.49504349264228,30.51808152408606,193.83999645454193
2014-06-09,88.65915299127295,4.895664526236892,175.57035789950703
2014-06-10,88.08302162419392,4.663985498773595,171.72017205545558
2014-06-11,116.31609937062662,37.29077149304138,206.57430300579736
2014-06-12,118.8982941195521,37.213262629381646,201.21159814731183
2014-06-13,112.61312926299186,26.35970053172694,194.41796193935033
2014-06-14,165.15974176182445,82.81903708168657,246.7458329303867
2014-06-15,122.3261065257212,37.50880153297538,211.23985531439837
2014-06-16,92.93680968248505,13.41503272722009,173.61817221211928
2014-06-17,88.66971203937598,3.2375404509969545,174.77845322015827
2014-06-18,110.9875340833598,29.170578163089097,195.92739738856758
2014-06-19,95.67266700459291,9.694426352912286,178.48292335451595
2014-06-20,104.59433271597669,16.947267209567517,182.64237308220507
2014-06-21,153.53687740923175,72.37402610001641,233.3499113802652
2014-06-22,108.17951848901524,28.030047317544614,190.31091198968358
2014-06-23,78.03904660101915,-10.167595470819215,159.97930555418105
2014-06-24,73.16773496052137,-8.81459884934245,156.6256694689508
2014-06-25,94.06358137058871,12.979559730322496,177.10131645634627
2014-06-26,76.7574144141195,-13.48881899416055,154.15214002264338
2014-06-27,86.07155350443179,-0.3909586289438297,168.31318271516946
2014-06-28,135.055717125778,50.80741312585671,213.20236499545484
2014-06-29,89.33987299194472,7.199324689820243,174.1747809279104
2014-06-30,58.44069275592085,-23.41941714538604,147.48433467286313
2014-07-01,53.828171659720134,-34.479906654420084,140.32570584370217
2014-07-02,75.4914807622848,-4.354573839447726,165.2395941055525
2014-07-03,57.53349072590966,-21.213476325962002,140.50740529826012
2014-07-04,66.15939627499051,-23.027579193396136,143.61138639263996
2014-07-05,113.01863922076656,32.3392638341705,193.15799632034253
2014-07-06,65.81009785849228,-21.443946454687882,150.76739556077752
2014-07-07,37.02115672764772,-46.43176494735308,123.45000574413166
2014-07-08,33.95773085327785,-53.81465195314036,114.1423075947743
2014-07-09,57.42194084903592,-25.136891586471922,144.0664681840217
2014-07-10,41.585024621028566,-41.86280553621245,128.86014639810864
2014-07-11,52.826550697789735,-30.256422566910594,137.06405600701586
2014-07-12,104.92973807383777,27.330306333584144,192.5109847208119
2014-07-13,62.23304360959617,-23.744925508371125,151.05500552452938
2014-07-14,33.557278735255736,-54.00567803930174,115.7023235236516
2014-07-15,48.6483228811023,-34.5766292965307,131.3297154567152
2014-07-16,71.84116884354995,-14.373489465555831,153.45844119754506
2014-07-17,55.54221680342439,-21.757984445437067,138.0712386122939
2014-07-18,66.02647089831365,-18.34124285626642,151.65448137975824
2014-07-19,96.07724213308197,14.420847966439155,180.64333452824167
2014-07-20,52.381078229783554,-32.85365990600122,139.27979465193832
2014-07-21,22.63853848866298,-56.776972100091264,107.12561098776018
2014-07-22,18.288991168933336,-71.03199774855045,100.98385854870496
2014-07-23,40.39970303904738,-42.600959706542774,117.35934767424287
2014-07-24,24.439959329496794,-64.51507502344992,102.63793455554638
2014-07-25,33.77385944919372,-51.95931172612161,115.99390495102188
2014-07-26,84.04651215878158,-4.4238080763087595,165.81535047368413
2014-07-27,39.521019129456846,-47.598441535668854,116.41466161879715
2014-07-28,18.419732097310025,-58.33456663579331,102.54823218443207
2014-07-29,-11.313104841576724,-96.73666757517682,69.32772226348345
2014-07-30,30.873999456466766,-56.85545330271145,113.65418061303517
2014-07-31,13.064565463888698,-66.25642561344638,92.13152198056288
2014-08-01,22.439306422181993,-68.91792190502586,111.95225411814454
2014-08-02,72.78843471785522,-14.830123079328915,162.32158728140962
2014-08-03,28.79392105855532,-50.551539979417335,114.7615461702499
2014-08-04,-0.7579716760784265,-79.78563134317515,86.26539713230156
2014-08-05,-4.140239499498776,-85.64350540876745,79.19829105214059
2014-08-06,21.786875086366152,-60.965600700622005,108.7850796727654
2014-08-07,5.416638771862168,-79.04589053029734,92.10159936624336
2014-08-08,16.510733500552597,-68.1768981412568,101.42851075062342
2014-08-09,69.57627718087183,-7.629015253863349,153.03924329939377
2014-08-10,28.15726087950783,-58.894595240184685,111.21643243103412
2014-08-11,1.112684516341389,-82.33246704489584,82.99713159794169
2014-08-12,-0.14212037171355973,-86.82654715834761,82.11334644129047
2014-08-13,25.354890679597233,-53.33726827716411,111.65772454577662
2014-08-14,11.676455870258721,-70.72374883663294,95.9239136057612
2014-08-15,21.381157022025796,-61.634691270116356,111.78134142750746
2014-08-16,75.76111442730257,-9.216300506466201,160.55079620429717
2014-08-17,35.45744285382584,-45.86642748126548,126.04461725427944
2014-08-18,29.806524242205057,-53.191664792661484,112.92936647604064
2014-08-19,29.179902875157225,-54.35929995503003,115.44330134917065
2014-08-20,54.089215920006595,-31.309199512823838,143.01956924369378
2014-08-21,43.27917416743104,-40.684661896467944,131.19414531486598
2014-08-22,53.540442954772324,-32.24776638493291,138.45603479509444
2014-08-23,102.76771148934614,20.007844416144053,189.48331988294314
2014-08-24,60.10315292674435,-26.4427116537103,145.74605223690216
2014-08-25,33.23074878499947,-48.39878495889961,116.54667715308429
2014-08-26,32.38713124025901,-52.79430861101683,116.17555308216959
2014-08-27,56.09709760911231,-27.319878494856678,138.67390487413726
2014-08-28,58.41819009709896,-25.694782279544985,141.31903226871304
2014-08-29,52.322378907539026,-40.2428694027949,137.10788727948494
2014-08-30,105.30169771604534,24.751260114901726,187.35217023311458
2014-08-31,63.42805207324481,-17.561259518832063,141.69286610279647
2014-09-01,39.678405575077534,-45.864227408133026,122.4991709180155
2014-09-02,37.322303664879236,-48.2521739184272,127.50880408923543
2014-09-03,61.481757266974945,-22.655944003085487,147.7590681546854
2014-09-04,46.28900990843631,-42.34661911719885,121.4132745699039
2014-09-05,67.63398574027731,-16.806482676581837,152.94303935375962
2014-09-06,120.33222942510139,36.6502345899934,203.9100217813817
2014-09-07,78.35524318159605,-7.559594897149882,157.99669886581685
2014-09-08,49.66150468878677,-33.439289989317906,133.65482364230124
2014-09-09,45.35148433992889,-39.2761263792606,127.14203619770677
2014-09-10,67.86817733556325,-15.566718691304194,155.2370520424417
2014-09-11,51.837606708173624,-35.16348016529317,139.73600710829837
2014-09-12,62.2509872146273,-19.68602113956066,142.809239424195
2014-09-13,114.74687200768085,33.569863906433106,201.75672685200678
2014-09-14,73.5025564983838,-8.075483974484124,158.70602954252416
2014-09-15,45.502432208137336,-36.40994214869912,132.7697381917512
2014-09-16,43.33755686836969,-35.53233785334361,128.96887691593827
2014-09-17,77.31248816948084,-11.001115255389434,160.0358978404785
2014-09-18,63.77729637039223,-18.9202070275805,147.12587203206016
2014-09-19,78.56729601828282,-9.119737409269048,161.55865384926392
2014-09-20,138.16351621432415,56.298709991420495,222.94147136089973
2014-09-21,95.77503394205138,8.52121517647713,177.70292555944022
2014-09-22,68.27461074967003,-12.702258837686813,152.81655111473103
2014-09-23,65.23510313160301,-17.504757662732256,151.1782142097034
2014-09-24,88.50506073404182,8.043198471121643,171.09503340739982
2014-09-25,72.46637104197629,-11.25477079189965,155.27302874683465
2014-09-26,83.14407984370544,3.907028036940019,166.45701729856646
2014-09-27,122.64087829513917,35.334590514063166,203.1331762847678
2014-09-28,79.249844904225,3.34678257287206,166.38070280431916
2014-09-29,49.94819300285057,-35.46142004773279,127.69269805426438
2014-09-30,62.4014505736359,-25.72338308352095,151.11114908247998
2014-10-01,84.71878876541209,4.112852602222199,164.79654692807242
2014-10-02,66.5602625522645,-21.399913749915278,150.20788921040753
2014-10-03,80.38048940213261,-0.17502430251208945,160.66836186714997
2014-10-04,130.67911626169126,49.79694752111768,214.73567399983867
2014-10-05,87.0093333827603,3.291548601189421,175.17061040668997
2014-10-06,64.00701992121121,-25.825210356019834,144.7026254568558
2014-10-07,60.872004169662986,-24.39536426919737,145.06881777075193
2014-10-08,83.04681770636743,0.5647433453406634,164.44991576939248
2014-10-09,65.82523834971556,-22.5075725403171,153.86598326049707
2014-10-10,81.6263805265246,-6.034501265609103,173.54700573136193
2014-10-11,132.1556222761414,47.64770966905002,221.75408949520056
2014-10-12,88.82359967241767,3.494148865725127,172.56567447164898
2014-10-13,61.77199901448045,-21.92083037558479,148.68055914632288
2014-10-14,58.66649791113195,-25.2511248160918,146.30159198800425
2014-10-15,82.4457759213328,-0.49604147513523833,167.8091870443208
2014-10-16,67.85720740590773,-12.949660747755956,146.8724736531283
2014-10-17,86.93567448921807,-4.468518880292851,173.7218126219601
2014-10-18,139.82555468172205,53.3024649497538,221.68888909903293
2014-10-19,98.47879123123441,12.480103135206036,178.55774037764155
2014-10-20,74.00016370934648,-10.936617419829322,163.03952586152317
2014-10-21,74.91434807933054,-5.672103302579904,159.9096773215493
2014-10-22,101.09691411883605,14.0863257111242,188.90854336952927
2014-10-23,88.30734430117636,5.480635707688124,175.86802771046655
2014-10-24,102.82362447946568,20.00040933694754,182.7989906086314
2014-10-25,157.79208960628466,73.83701553342141,244.1998685148688
2014-10-26,117.80459735721058,32.30223568150496,199.10242359598303
2014-10-27,92.62672602665124,10.010179917590841,177.69577334262164
2014-10-28,92.70155928626181,5.194572182826388,176.69627838972858
2014-10-29,119.10580113638494,38.62974047632533,196.79082987485356
2014-10-30,102.69371194467459,18.09654847391447,188.749097068136
2014-10-31,114.9219579617058,32.53574456316827,198.72350592023113
2014-11-01,167.12010059299905,85.52663808155779,256.825677070863
2014-11-02,124.41764753915794,46.76388772098784,213.03099212623832
2014-11-03,96.44726837525621,13.650989710868693,180.62039664877474
2014-11-04,93.48980394146776,12.152257235314664,174.75872903379226
2014-11-05,116.38715636751834,34.64668144976371,197.54128041108
2014-11-06,99.15176798651372,15.122618709748961,178.43842578179527
2014-11-07,107.47782907386392,30.60451388558251,186.55838674116652
2014-11-08,149.4038320664456,64.50980687456509,234.7299665910146
2014-11-09,101.11035751198659,15.322087560988129,182.3763228393667
2014-11-10,68.74975595432547,-9.776285629690339,154.24854671693606
2014-11-11,62.475774868663876,-23.071531600990706,145.30360207978774
2014-11-12,80.41096522717362,-4.045657113145091,169.3907096595545
2014-11-13,59.17814268199149,-27.846390378480642,138.8127768472053
2014-11-14,64.52766781970901,-19.369462996034542,149.69994050039213
2014-11-15,110.47781561883603,36.705143271650556,194.58830707270215
2014-11-16,61.53688138512903,-23.079382429749305,145.55566214442698
2014-11-17,26.65557549859266,-48.08069580718392,114.09273301323375
2014-11-18,17.30631561435287,-64.64280980014564,102.07031587877812
2014-11-19,34.783993332785386,-47.65507836177097,115.08584636759117
2014-11-20,16.02217222912673,-65.44939429740505,99.31799119761943
2014-11-21,21.824415657870638,-55.073003443938255,104.88614367132628
2014-11-22,69.03841565843068,-13.81970780973122,154.9084801394607
2014-11-23,22.116501561300545,-63.7199983400172,104.63467003886615
2014-11-24,-9.963761432630065,-96.38435794268015,77.0894324392407
2014-11-25,-15.70537000852704,-94.13441664372803,71.19303057286281
2014-11-26,5.938901012442614,-78.81975395443182,92.21401935599359
2014-11-27,-10.885924755536152,-92.89466668738213,79.35739822819303
2014-11-28,0.12810493796915523,-86.25952695798209,80.06599479173842
2014-11-29,52.93053052460313,-34.76263950624412,129.6703325136366
2014-11-30,11.877854112926514,-68.00782170595346,99.65611384514659
2014-12-01,-14.211818637063587,-98.09051297299705,69.35032691272436
2014-12-02,-13.93380272498689,-98.11298712981642,67.05088977058877
2014-12-03,13.636834648445912,-70.33169628267096,99.07555716254234
2014-12-04,2.5240639171893946,-76.40774934287532,85.75174808997188
2014-12-05,16.07882493067521,-67.49909615846543,95.84811694240257
2014-12-06,73.81989556807144,-9.374500185871044,153.5237366454109
2014-12-07,37.16245318294616,-43.97143639733653,119.52465351925501
2014-12-08,14.834543880983198,-68.83810603475875,95.905437222975
2014-12-09,18.164257478903387,-71.54762790723981,97.94070913568805
